main_category,productId,retailerProductId,name,price_eur,price_per_kg_eur,categoryPath,brand,available,maxQuantityReached,featured,guaranteed_life_quantity,guaranteed_life_unit,size_value,attributes_labels,image_src
Nos recettes,aed8564d-2e1a-4359-8553-c9a608bc9bb9,MPX_888071,Oignon Jaune Bio 500G,2.99,5.98,"['Bio', 'Fruit et Légume bio', 'Légume frais bio']",Monoprix,True,False,false,1.0,WEEK,500g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/7c4f23c7-fe88-4de5-8cf3-5129fa0d99fc/300x300.jpg
Nos recettes,0dace045-7a19-42a6-be7c-13ba47a36a73,MPX_1820056,"Florette radis déjà lavés, prêt à consommer 200g",2.89,14.45,"['Nos sélections', 'Inspiration du moment', '& Barbecue', 'Légumes']",Florette,True,False,false,4.0,DAY,200g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/256d322a-2e78-4c2f-865e-f25be809a015/300x300.jpg
Nos recettes,9e6d69f3-0c93-44b6-9e92-2de98febd99c,MPX_576724,Monoprix Bio Origines Filets De Poulet Fermier X2 300G,10.27,36.69,"['Bio', 'Boucherie et Volaille bio', 'Volaille bio']",Monoprix Bio Origines,True,False,false,3.0,DAY,280,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/0d5aa3d2-aeda-4d52-85c8-394bcdc8a91e/300x300.jpg
Nos recettes,2a3c74e0-1dff-4c10-9371-647dc16dc625,MPX_1878528,Monoprix Bio Riz Basmati 500G,2.49,4.98,"['Epicerie Salée', 'Pâte, Riz, Céréale et Purée', 'Pâte, Riz, Purée et Légume sec bio']",Monoprix Bio,True,False,false,6.0,MONTH,500g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/5bae1e73-3081-4280-93cb-fc6d0bedad60/300x300.jpg
Nos recettes,721ddfd9-2778-45b8-ac10-0cc805debaa1,MPX_1111606,Monoprix Bio beurre moule doux 250g,3.59,14.36,"['Bio', 'Crèmerie bio', 'Beurre bio']",Monoprix Bio,True,False,false,2.0,WEEK,250g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/47709539-751a-495a-abc5-8245d5085808/300x300.jpg
Nos recettes,b5d95fbf-ba93-4356-9499-713ea30fc438,MPX_962396,Monoprix Pistaches entières grillées salées 125g,2.99,23.92,"['Epicerie Salée', 'Produit apéritif', 'Cacahuète, Noix, Amande et Pistache', 'Amande et Pistache']",Monoprix,True,False,false,2.0,MONTH,125g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/4ee81765-4241-4577-8737-cce577a55552/300x300.jpg
Nos recettes,90eb904f-9f7f-4cdc-864e-7483fe5bdb3d,MPX_1758674,Poivrons Mixte Bio 500g,3.49,6.98,"['Bio', 'Fruit et Légume bio', 'Légume frais bio']",-,True,False,false,2.0,DAY,500g,['Produit bio'],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/5cd4ef34-685c-4ce2-b52c-53931b2cbbde/300x300.jpg
Nos recettes,d2a37aa6-0aa8-4af5-aee4-45264d8697c7,MPX_1111770,Monoprix riz basmati parfumé 500g,1.89,3.78,"['Nos recettes', 'Recettes de Chefs', '&Danny Khezzar - Recette poulet sauce poulette au Beurre ail et persil']",Monoprix,True,False,false,6.0,MONTH,500g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/5e86e8e6-be15-42c8-939a-bc821a24b89f/300x300.jpg
Nos recettes,4f62d058-b4f7-498a-8c4e-7c55760b3cb2,MPX_2562471,Driscoll's Framboise 125g,2.99,23.92,"['Fruits & Légumes', 'Fruits Frais', 'Fruits Rouges', 'Framboise']",FRUITS ROUGES AND CO ,True,False,false,2.0,DAY,125g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/e37221a2-ee6d-4b08-bda9-d0751c2d19a3/300x300.jpg
Nos recettes,bb746585-1150-48d0-b691-a0cc0c4e1726,MPX_2560380,Monoprix Gourmet Coppa Echine de Porc Sèche 80g,2.75,34.38,"['Nos sélections', 'Inspiration du moment', 'Sélection Charcuterie et Fromage']",Monoprix Gourmet,True,False,false,3.0,WEEK,80g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1057091f-8718-47d0-8529-c1339e4c0e8f/300x300.jpg
Nos recettes,d3263597-b6e9-4b70-a416-81b17d32795d,MPX_2279729,Monoprix Gourmet Burrata 250g,5.29,21.16,"['Nos sélections', 'Inspiration du moment', '& Le Coin du marché', 'Fromage']",Monoprix Gourmet,True,False,false,4.0,DAY,250g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/c6e4c39d-03a1-4648-b6ed-ad0ba716e3ed/300x300.jpg
Nos recettes,7de7578a-c71a-49b7-ae76-8a31c057d027,MPX_2414119,Monoprix Rosette 100g,1.22,12.2,"['Charcuterie et Traiteur', 'Charcuterie', 'Charcuterie sèche tranchée', 'Rosette, Saucisson et Chorizo']",Monoprix,True,False,false,4.0,WEEK,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/1e55829f-aa6d-4bde-8099-4e9ab77f9798/300x300.jpg
Nos recettes,d6add144-0e15-4522-aee6-54deede7b581,MPX_2409163,Haricot vert fin 250g,2.89,11.56,"['Fruits & Légumes', 'Légumes Frais', 'Petits Légumes Verts']",Monoprix,True,False,false,2.0,DAY,250g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3bd06751-58f9-4fd6-975d-cb62d580fece/300x300.jpg
Nos recettes,f2db4bd1-283d-41f6-a60c-a2540567a596,MPX_2507954,Monoprix Gourmet Jambon Au Torchon 240G,6.45,26.88,"['Nos sélections', 'Inspiration du moment', '& Le Coin du marché', 'Charcuterie']",Monoprix Gourmet,True,False,false,1.0,WEEK,240g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/3d3add52-14b8-4b3a-b16f-9bf549469844/300x300.jpg
Nos recettes,ec6b2936-4a88-400a-8d76-732c5f22b56e,MPX_1653556,Monoprix roquette 100g,1.99,19.9,"['Fruits & Légumes', 'Prêts à consommer', 'Salades']",Monoprix,True,False,false,2.0,DAY,100g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/2b2a5f61-7b16-404b-9327-70e8254136ee/300x300.jpg
Nos recettes,1f1136f7-ab47-44dc-ba87-c7baab1204bd,MPX_3232464,Monoprix cassonade pur canne 750g,2.15,2.87,"['Nos recettes', 'Recettes Sucrées', '& Barre figues abricot et pistaches']",Monoprix,True,False,false,6.0,MONTH,750g,[],https://courses.monoprix.fr/images-v3/0c44253f-c4a3-4340-9d37-d41e42b9d14a/5774bbe8-b691-4a57-9348-3e69318945da/300x300.jpg
